PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4531,5394,Maxine,Seear,AUS,32,00:18:27,00:01:03,01:04:29,00:00:24,00:41:13,26,02:05:37,Elite Women
4531,6357,Hideko,Kikuchi,JPN,26,00:19:55,00:01:03,01:03:31,00:00:24,00:41:37,27,02:06:30,Elite Women
4531,5565,Misato,Takagi,JPN,20,00:18:26,00:01:04,01:04:26,00:00:29,00:43:13,28,02:07:38,Elite Women
4531,17660,Sarah,Crowley,AUS,29,00:20:16,00:01:04,00:00:00,00:00:00,00:00:00,DNF,DNF,Elite Women
4531,7803,Vicky,Van Der Merwe,RSA,24,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DNS,DNS,Elite Women
5199,17289,Shun,Kudo,JPN,51,00:09:09,00:00:53,00:30:22,00:00:22,00:17:25,1,00:56:12,Youth Men
5199,28199,Shinji,Otani,JPN,52,00:09:08,00:00:53,00:30:22,00:00:22,00:17:36,2,00:56:22,Youth Men
5199,31810,Jumpei,Furuya,JPN,68,00:09:08,00:00:58,00:30:16,00:00:21,00:18:34,3,00:57:18,Youth Men
5199,31811,Masahide,Doi,JPN,63,00:09:58,00:00:53,00:30:48,00:00:19,00:18:25,4,00:58:21,Youth Men
5199,31987,Yuuki,Kubono,JPN,60,00:09:10,00:01:01,00:31:26,00:00:22,00:18:32,5,00:58:31,Youth Men
5199,31593,Akihisa,Kobayashi,JPN,54,00:09:52,00:00:59,00:30:49,00:00:26,00:19:03,6,00:59:09,Youth Men
5199,31986,Hiroaki,Mashiko,JPN,61,00:10:58,00:01:03,00:30:58,00:00:26,00:18:21,7,00:59:45,Youth Men
5199,31856,Dae Yeong,Lee,KOR,58,00:09:05,00:00:54,00:32:33,00:00:22,00:19:03,8,00:59:55,Youth Men
5199,31839,Taiyo,Yamasaki,JPN,65,00:10:57,00:01:04,00:31:01,00:00:24,00:18:34,9,01:00:01,Youth Men
5199,31594,Kenta,Matsugu,JPN,53,00:09:12,00:00:58,00:32:52,00:00:24,00:19:37,10,01:01:03,Youth Men
5199,31836,Takumi,Sato,JPN,64,00:09:45,00:01:01,00:32:08,00:00:24,00:21:12,11,01:02:31,Youth Men
5199,31857,Kwang Hoon,Lee,KOR,56,00:09:16,00:01:06,00:34:02,00:00:26,00:20:28,12,01:03:17,Youth Men
5199,31980,Shohei,Sugiyama,JPN,67,00:11:51,00:01:10,00:32:23,00:00:27,00:20:37,13,01:04:28,Youth Men
5199,32531,Gen,Nakazawa,JPN,76,00:10:53,00:01:23,00:32:48,00:00:31,00:22:16,14,01:05:52,Youth Men
5199,32194,Ryutarou,Ohi,JPN,73,00:11:09,00:01:06,00:33:08,00:00:31,00:22:42,15,01:06:37,Youth Men
5199,31982,Jun,Nagata,JPN,69,00:12:02,00:01:11,00:33:54,00:00:29,00:22:16,16,01:07:49,Youth Men
5199,31976,Shuichiro,Yamamoto,JPN,72,00:09:14,00:01:20,00:35:41,00:00:51,00:24:45,17,01:09:50,Youth Men
5199,31842,Takao,Imai,JPN,62,00:13:01,00:01:03,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5199,31975,Yuya,Kanda,JPN,71,00:14:27,00:01:16,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5199,32195,Ryota,Nakamura,JPN,75,00:12:10,00:01:13,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5199,31978,Yusho,Ohtani,JPN,66,00:09:04,00:01:18,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5199,31984,Shunsuke,Sasaki,JPN,74,00:14:28,00:01:08,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5199,31974,Akihiro,Yamazaki,JPN,70,00:14:40,00:01:20,00:00:00,00:00:00,00:00:00,DNF,DNF,Youth Men
5200,18592,Yuka,Sato,JPN,51,00:09:09,00:01:01,00:31:45,00:00:21,00:18:16,1,01:00:33,Youth Women
5200,17358,Nao,Yamamoto,JPN,53,00:10:02,00:00:59,00:31:46,00:00:19,00:18:40,2,01:01:47,Youth Women
5200,31592,Kei,Fukuda,JPN,55,00:10:03,00:01:01,00:31:47,00:00:22,00:20:20,3,01:03:32,Youth Women
5200,28303,Paige,Single,AUS,54,00:10:47,00:01:08,00:34:37,00:00:24,00:20:41,4,01:07:38,Youth Women
5200,31595,Ai,Fukumoto,JPN,56,00:09:59,00:01:06,00:35:01,00:00:22,00:22:14,5,01:08:40,Youth Women
5200,31989,Shiho,Sato,JPN,58,00:09:49,00:01:11,00:35:05,00:00:26,00:22:35,6,01:09:06,Youth Women
5200,17285,Yuko,Takahashi,JPN,52,00:09:59,00:01:04,00:31:44,00:00:22,00:00:00,DNF,DNF,Youth Women
