PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4537,17143,Svenja,Bazlen,GER,38,00:20:19,00:01:21,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,27454,Neus,Cayla,ESP,48,00:20:54,00:01:26,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,11407,Patricia,Diaz,ESP,46,00:22:12,00:01:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,10930,Sarah,Fladung,GER,37,00:20:57,00:01:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,5316,Pilar,Hidalgo Iglesias,ESP,43,00:20:12,00:01:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,6852,Paulina,Kotfica,POL,45,00:20:55,00:01:20,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,5517,Annabel,Luxford,AUS,27,00:19:35,00:01:23,01:08:43,00:00:32,00:00:00,DNF,00:00:00,Elite Women
4537,10843,Vanessa,Raw,GBR,47,00:20:14,00:01:30,01:07:56,00:00:32,00:00:00,DNF,00:00:00,Elite Women
4537,6847,Anina,Stampfli,SUI,44,00:20:55,00:01:21,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
4537,5385,Jodie,Swallow,GBR,9,00:19:57,00:01:20,01:13:40,00:00:36,00:00:00,DNF,00:00:00,Elite Women
4537,5565,Misato,Takagi,JPN,19,00:20:09,00:01:23,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Women
