PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4541,6442,Jarrod,Shoemaker,USA,4,00:18:54,00:00:36,00:00:00,00:00:00,00:00:00,DNF,00:00:00,Elite Men
4541,5687,Mark,Fretta,USA,30,00:19:05,00:00:36,00:52:49,00:00:43,00:29:36,DSQ,00:00:00,Elite Men
4541,5823,Bruno,Pais,POR,20,00:19:17,00:00:34,00:52:11,00:00:13,00:30:14,DSQ,00:00:00,Elite Men
4540,5372,Nicola,Spirig,SUI,22,00:20:12,00:00:38,00:59:59,00:00:39,00:32:59,1,01:54:24,Elite Women
4540,6120,Lisa,Norden,SWE,3,00:19:50,00:00:34,01:00:24,00:00:40,00:33:00,2,01:54:26,Elite Women
4540,5573,Helen,Jenkins,GBR,5,00:19:35,00:00:36,01:00:38,00:00:41,00:33:01,3,01:54:29,Elite Women
4540,5398,Elizabeth,May,LUX,33,00:20:24,00:00:39,00:59:48,00:00:41,00:33:09,4,01:54:38,Elite Women
4540,5312,Anja,Dittmer,GER,8,00:20:27,00:00:36,00:59:47,00:00:40,00:33:27,5,01:54:55,Elite Women
4540,7766,Daniela,Ryf,SUI,2,00:19:50,00:00:35,01:00:24,00:00:40,00:33:30,6,01:54:57,Elite Women
4540,5407,Ricarda,Lisk,GER,20,00:20:23,00:00:36,00:59:52,00:00:40,00:33:31,7,01:55:00,Elite Women
4540,5567,Debbie,Tanner,NZL,14,00:19:46,00:00:38,01:00:27,00:00:36,00:33:39,8,01:55:05,Elite Women
4540,6783,Andrea,Hewitt,NZL,1,00:19:40,00:00:35,01:00:34,00:00:38,00:33:41,9,01:55:07,Elite Women
4540,6246,Sarah,True,USA,15,00:19:38,00:00:38,01:00:36,00:00:41,00:33:46,10,01:55:16,Elite Women
4540,11385,Jodie,Stimpson,GBR,61,00:20:37,00:00:35,00:59:41,00:00:35,00:33:59,11,01:55:25,Elite Women
4540,8739,Kate,Mcilroy,NZL,17,00:19:50,00:00:37,01:00:25,00:00:43,00:34:17,12,01:55:50,Elite Women
4540,5523,Magali,Di Marco Messmer,SUI,6,00:19:57,00:00:36,01:00:18,00:00:38,00:34:32,13,01:55:59,Elite Women
4540,5517,Annabel,Luxford,AUS,28,00:19:30,00:00:36,01:00:43,00:00:41,00:34:43,14,01:56:11,Elite Women
4540,11141,Emmie,Charayron,FRA,58,00:20:19,00:00:38,00:59:54,00:00:37,00:34:46,15,01:56:12,Elite Women
4540,11409,Hollie,Avil,GBR,35,00:20:20,00:00:42,00:59:47,00:00:44,00:34:44,16,01:56:15,Elite Women
4540,5376,Ainhoa,Murua Zubizarreta,ESP,24,00:19:36,00:00:38,01:00:34,00:00:37,00:34:53,17,01:56:17,Elite Women
4540,6848,Melanie,Hauss,SUI,12,00:19:56,00:00:36,01:00:18,00:00:39,00:34:53,18,01:56:20,Elite Women
4540,17143,Svenja,Bazlen,GER,36,00:20:37,00:00:40,00:59:34,00:00:41,00:34:52,19,01:56:21,Elite Women
4540,6706,Kathrin,Muller,GER,32,00:20:38,00:00:38,00:59:33,00:00:44,00:34:51,20,01:56:23,Elite Women
4540,5564,Zita,Szabó,HUN,26,00:20:23,00:00:37,00:59:51,00:00:39,00:34:58,21,01:56:27,Elite Women
4540,5842,Liz,Blatchford,GBR,25,00:19:48,00:00:38,01:00:24,00:00:41,00:35:04,22,01:56:33,Elite Women
4540,5385,Jodie,Swallow,GBR,27,00:19:40,00:00:42,01:00:30,00:00:50,00:35:00,23,01:56:40,Elite Women
4540,6069,Nicky,Samuels,NZL,16,00:20:30,00:00:36,00:59:43,00:00:42,00:35:22,24,01:56:50,Elite Women
4540,6224,Kerry,Lang,GBR,31,00:19:57,00:00:40,01:00:15,00:00:43,00:35:33,25,01:57:06,Elite Women
4540,5539,Carole,Peon,FRA,30,00:20:39,00:00:39,01:01:12,00:00:38,00:34:08,26,01:57:15,Elite Women
4540,17056,Szandra,Szalay,HUN,52,00:20:32,00:00:39,00:59:41,00:00:43,00:35:52,27,01:57:25,Elite Women
4540,5576,Ai,Ueda,JPN,21,00:21:28,00:00:38,01:00:25,00:00:42,00:34:15,28,01:57:26,Elite Women
4540,5369,Kiyomi,Niwata,JPN,11,00:20:44,00:00:41,01:01:06,00:00:43,00:34:17,29,01:57:30,Elite Women
4540,6122,Felicity,Sheedy-Ryan,AUS,41,00:21:31,00:00:37,01:00:22,00:00:45,00:34:43,30,01:57:56,Elite Women
4540,5547,Kate,Roberts,RSA,29,00:20:33,00:00:41,01:00:27,00:00:46,00:35:42,31,01:58:06,Elite Women
4540,6435,Jenna,Parker,USA,43,00:20:10,00:00:36,01:00:07,00:00:41,00:36:43,32,01:58:13,Elite Women
4540,6861,Maria,Pujol,ESP,40,00:20:40,00:00:35,01:00:27,00:00:42,00:35:57,33,01:58:18,Elite Women
4540,6963,Irina,Abysova,RUS,18,00:20:02,00:00:40,01:01:51,00:00:42,00:35:32,34,01:58:45,Elite Women
4540,11836,Emma,Davis,IRL,57,00:19:54,00:00:38,01:00:18,00:00:40,00:37:23,35,01:58:51,Elite Women
4540,21486,Pamella,Oliveira,BRA,56,00:19:37,00:00:38,01:00:37,00:00:42,00:38:07,36,01:59:39,Elite Women
4540,7004,Irina,Kirchler,AUT,48,00:21:31,00:00:36,01:00:24,00:00:41,00:36:37,37,01:59:46,Elite Women
4540,6336,Keiko,Tanaka,JPN,46,00:20:40,00:00:37,01:01:14,00:00:43,00:36:37,38,01:59:49,Elite Women
4540,7730,Rebecca,Spence,NZL,51,00:20:00,00:00:36,01:00:17,00:00:39,00:38:46,39,02:00:16,Elite Women
4540,6150,Barbara,Riveros,CHI,9,00:21:56,00:00:40,01:04:00,00:00:42,00:33:56,40,02:01:12,Elite Women
4540,6357,Hideko,Kikuchi,JPN,47,00:20:38,00:00:36,01:01:20,00:00:41,00:38:01,41,02:01:14,Elite Women
4540,5467,Vendula,Frintova,CZE,10,00:21:43,00:00:36,01:04:16,00:00:38,00:34:38,42,02:01:49,Elite Women
4540,10761,Lydia,Waldmüller,AUT,53,00:20:30,00:00:38,01:00:25,00:00:44,00:39:45,43,02:02:00,Elite Women
4540,17660,Sarah,Crowley,AUS,50,00:22:30,00:00:38,01:03:27,00:00:47,00:35:08,44,02:02:28,Elite Women
4540,17003,Jillian,Petersen,USA,42,00:21:52,00:00:42,01:02:13,00:00:50,00:37:29,45,02:03:04,Elite Women
