PROG ID,ATHLETE ID,ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME,PROGRAM
4845,31699,Kevin,Lamarre,CAN,0,00:14:38,00:01:29,00:33:02,00:00:52,00:19:06,48,01:09:06,16-19 Male AG Sprint
4845,32019,James,Gould,AUS,0,00:12:10,00:01:44,00:32:50,00:01:09,00:21:40,49,01:09:32,16-19 Male AG Sprint
4845,32017,Eli,Flannery,AUS,0,00:12:59,00:01:30,00:31:23,00:00:56,00:22:57,50,01:09:45,16-19 Male AG Sprint
4845,29327,Antoine,Chenel,TAH,0,00:14:20,00:01:46,00:33:00,00:00:53,00:20:11,51,01:10:09,16-19 Male AG Sprint
4845,31852,Alexandre,Escande,FRA,0,00:15:28,00:01:30,00:32:04,00:01:00,00:20:34,52,01:10:36,16-19 Male AG Sprint
4845,31698,Kyle,O'Brien,CAN,0,00:13:23,00:02:02,00:33:43,00:00:56,00:21:52,53,01:11:55,16-19 Male AG Sprint
4845,23574,Lau,Long Fung,HKG,0,00:12:11,00:04:48,00:32:57,00:00:51,00:22:00,54,01:12:44,16-19 Male AG Sprint
4845,32022,Blayden,Meagher,AUS,0,00:11:58,00:01:29,00:35:51,00:01:04,00:22:31,55,01:12:52,16-19 Male AG Sprint
4845,32028,Brendan,White,AUS,0,00:12:17,00:02:09,00:00:00,00:00:00,00:00:00,DNF,00:00:00,16-19 Male AG Sprint
4873,32560,Ella,Holmes,AUS,0,00:23:05,00:01:41,01:07:49,00:00:41,00:40:41,1,02:13:55,18-19 Female AG
4873,32572,Chloe,Turner,AUS,0,00:23:12,00:01:36,01:09:35,00:00:39,00:42:09,2,02:17:10,18-19 Female AG
4873,32584,Johanna,Jackson,NZL,0,00:24:19,00:01:37,01:08:31,00:00:43,00:47:58,3,02:23:07,18-19 Female AG
4873,32587,Libby,Morrison-Jones,NZL,0,00:30:55,00:01:35,01:06:27,00:00:53,00:45:02,4,02:24:50,18-19 Female AG
4873,32549,Alex,Bailie,AUS,0,00:25:40,00:01:52,01:08:01,00:00:54,00:49:09,5,02:25:34,18-19 Female AG
4873,32558,Sarah,Frawley,AUS,0,00:25:42,00:01:46,01:11:35,00:00:47,00:46:32,6,02:26:21,18-19 Female AG
4873,32547,Ashlea,Allen,AUS,0,00:24:13,00:01:41,01:15:48,00:00:51,00:45:50,7,02:28:22,18-19 Female AG
4873,32554,Carla,Doyle,AUS,0,00:26:03,00:01:34,01:10:20,00:00:47,00:50:49,8,02:29:33,18-19 Female AG
4873,32556,Adrienne,Elmitt,AUS,0,00:26:22,00:01:46,01:13:09,00:01:19,00:48:02,9,02:30:37,18-19 Female AG
4873,21848,Anna,Fuhrer,NZL,0,00:25:55,00:01:44,01:10:31,00:00:54,00:51:51,10,02:30:52,18-19 Female AG
4873,22191,Kelly,Penfold,AUS,0,00:28:25,00:01:57,01:11:17,00:01:04,00:52:40,11,02:35:22,18-19 Female AG
4873,31639,Lynsey,Bialkowski,CAN,0,00:29:48,00:02:14,01:13:52,00:01:09,00:56:17,12,02:43:17,18-19 Female AG
4873,32571,Liz,Tosh,AUS,0,00:25:31,00:01:58,01:16:16,00:00:54,00:59:03,13,02:43:43,18-19 Female AG
4873,32570,Essie,Rodgers,AUS,0,00:26:22,00:02:06,01:22:14,00:02:54,00:50:19,14,02:43:53,18-19 Female AG
4873,32565,Emily,Neville,AUS,0,00:28:37,00:01:55,01:17:32,00:01:02,00:55:16,15,02:44:21,18-19 Female AG
4873,32573,Jordyn,Turner,AUS,0,00:26:48,00:03:10,01:18:10,00:00:58,01:00:21,16,02:49:28,18-19 Female AG
4873,32566,Kirsten,Norden,AUS,0,00:24:18,00:01:33,00:00:00,00:00:00,00:00:00,DNF,00:00:00,18-19 Female AG
4872,28500,Ryan,Bailie,AUS,0,00:20:27,00:01:28,00:57:37,00:00:54,00:36:31,1,01:56:56,18-19 Male AG
4872,28166,James,Lewin,AUS,0,00:19:08,00:01:31,00:58:54,00:00:57,00:38:26,2,01:58:54,18-19 Male AG
4872,28593,Drew,Viles,AUS,0,00:18:56,00:01:21,00:58:57,00:00:57,00:39:00,3,01:59:12,18-19 Male AG
4872,32963,Taylor,Cecil,AUS,0,00:20:22,00:01:33,01:01:36,00:00:56,00:37:45,4,02:02:10,18-19 Male AG
4872,15712,Harry,Dillon,NZL,0,00:20:47,00:01:27,01:01:57,00:00:54,00:37:10,5,02:02:15,18-19 Male AG
4872,85233,Michael,Lori,CAN,0,00:19:01,00:01:30,00:59:37,00:01:02,00:42:37,6,02:03:45,18-19 Male AG
4872,21867,Nick,Berry,NZL,0,00:20:41,00:01:31,01:01:57,00:01:00,00:38:53,7,02:04:02,18-19 Male AG
4872,32976,Finian,Stronach,AUS,0,00:19:46,00:01:35,01:02:13,00:00:56,00:40:09,8,02:04:39,18-19 Male AG
4872,23810,Gustavo,Tachibana,BRA,0,00:23:12,00:01:46,01:00:42,00:00:58,00:38:13,9,02:04:49,18-19 Male AG
4872,32971,Jamie,Meyer,AUS,0,00:20:51,00:01:37,01:03:15,00:00:58,00:38:37,10,02:05:19,18-19 Male AG
4872,32966,Matthew,Eastwell,AUS,0,00:19:08,00:01:39,01:02:31,00:00:47,00:41:34,11,02:05:37,18-19 Male AG
4872,23893,Joseph,Welsh,USA,0,00:20:42,00:01:41,00:57:08,00:01:00,00:45:16,12,02:05:46,18-19 Male AG
4872,32973,Matthew,Shipard,AUS,0,00:21:23,00:01:30,01:01:20,00:00:57,00:40:53,13,02:06:02,18-19 Male AG
4872,32985,Angus,Mcdonald,NZL,0,00:22:10,00:01:23,01:02:12,00:00:56,00:39:36,14,02:06:16,18-19 Male AG
4872,32975,Daudi,Somi,AUS,0,00:20:42,00:01:44,01:05:54,00:01:00,00:37:14,15,02:06:33,18-19 Male AG
4872,32969,Joseph,Kierath,AUS,0,00:20:22,00:01:30,01:01:38,00:01:04,00:42:33,16,02:07:05,18-19 Male AG
4872,21876,Daniel,Hine,NZL,0,00:19:30,00:01:27,01:02:42,00:01:06,00:43:17,17,02:08:02,18-19 Male AG
4872,32980,Jack,Peasgood,GBR,0,00:21:46,00:01:46,01:03:17,00:01:04,00:42:42,18,02:10:37,18-19 Male AG
4872,30132,Ryan,Mitchell,RSA,0,00:21:05,00:01:39,01:03:06,00:01:16,00:43:44,19,02:10:49,18-19 Male AG
4872,29904,Manie,Coetzer,RSA,0,00:21:22,00:01:37,01:05:04,00:01:10,00:43:05,20,02:12:20,18-19 Male AG
4872,32974,James,Smith,AUS,0,00:20:04,00:01:41,01:05:26,00:01:06,00:44:43,21,02:12:59,18-19 Male AG
4872,32972,Christopher,Micallef,AUS,0,00:20:41,00:01:51,01:03:30,00:01:06,00:46:53,22,02:13:59,18-19 Male AG
4872,32979,Edward,Brett,GBR,0,00:28:14,00:01:45,01:01:54,00:01:10,00:41:19,23,02:14:21,18-19 Male AG
4872,32978,Michael,Birchmore,GBR,0,00:21:41,00:01:44,01:09:53,00:01:08,00:41:11,24,02:15:36,18-19 Male AG
4872,32965,Nicholas,Dowell,AUS,0,00:21:44,00:02:09,01:08:01,00:01:00,00:43:12,25,02:16:04,18-19 Male AG
4872,32967,Jarrod,Harvey,AUS,0,00:22:07,00:01:37,01:02:18,00:01:13,00:49:31,26,02:16:46,18-19 Male AG
4872,32992,Julio Cesar,Gomez Aguilar,MEX,0,00:24:21,00:01:22,01:06:59,00:01:25,00:45:00,27,02:19:05,18-19 Male AG
4872,26658,Colin,Keith,USA,0,00:26:53,00:02:00,01:05:23,00:01:39,00:47:43,28,02:23:36,18-19 Male AG
4872,32970,Liam,Mccloskey,AUS,0,00:25:56,00:01:30,01:00:58,00:01:03,00:58:31,29,02:27:58,18-19 Male AG
4872,30640,Daniel,Bailey,GBR,0,00:27:53,00:01:37,01:06:46,00:01:12,00:52:10,30,02:29:35,18-19 Male AG
4872,53733,Matthew,Meyer,USA,0,00:28:07,00:02:24,01:14:57,00:01:33,00:53:31,31,02:40:31,18-19 Male AG
4872,32190,Luke,Thomas,GBR,0,00:18:29,00:01:30,00:00:00,00:00:00,00:00:00,DNF,00:00:00,18-19 Male AG
4872,28200,Campbell,Schmidt,AUS,0,00:19:22,00:01:26,00:58:45,00:00:54,00:39:38,DSQ,00:00:00,18-19 Male AG
4871,22190,Courtney,Gilfillan,AUS,0,00:22:26,00:01:31,01:05:24,00:00:50,00:39:00,1,02:09:13,20-24 Female AG
4871,6072,Sarah,Bryant,NZL,0,00:23:34,00:01:39,01:07:14,00:00:48,00:40:14,2,02:13:29,20-24 Female AG
4871,39460,Madeleine,Oldfield,AUS,0,00:23:27,00:01:31,01:07:37,00:00:43,00:40:22,3,02:13:41,20-24 Female AG
4871,23922,Miranda,Tomeson,CAN,0,00:23:05,00:01:53,01:07:53,00:00:56,00:41:43,4,02:15:28,20-24 Female AG
4871,17795,Krista,Meares,AUS,0,00:25:45,00:01:46,01:06:31,00:00:46,00:41:16,5,02:16:02,20-24 Female AG
4871,12802,Tracey,Steens,NZL,0,00:22:59,00:01:43,01:06:46,00:00:53,00:43:58,6,02:16:17,20-24 Female AG
